DES,VEU,CFD,SMART
DES,SGM,CFD,SMART
DES,IJP,CFD,SMART
DES,RWC,CFD,SMART
DES,VTS,CFD,SMART
DES,ABC,CFD,SMART
DES,UPD,CFD,SMART
DES,IVV,CFD,SMART
DES,1316,CFD,SMART
DES,IJH,CFD,SMART
DES,IEU,CFD,SMART
DES,1910,CFD,SMART
DES,INM,CFD,SMART
DES,NWS,CFD,SMART
DES,RMD,CFD,SMART
DES,TL0,CFD,SMART
DES,WPY,CFD,SMART
DES,RIGN,CFD,SMART
DES,SHP,CFD,SMART
DES,TWR,CFD,SMART
DES,REC,CFD,SMART
DES,RTHM,CFD,SMART
DES,CCL,CFD,SMART
DES,FB2A,CFD,SMART
DES,NPK,CFD,SMART
DES,VIRT,CFD,SMART
DES,MYI,CFD,SMART
DES,PPLT,CFD,SMART
DES,GUNR,CFD,SMART
DES,TPX,CFD,SMART
DES,PF,CFD,SMART
DES,IO,CFD,SMART
DES,RGNX,CFD,SMART
DES,R,CFD,SMART
DES,SOXX,CFD,SMART
DES,ETR,CFD,SMART
DES,APAM,CFD,SMART
DES,ACBI,CFD,SMART
DES,BANR,CFD,SMART
DES,IPHS,CFD,SMART
DES,ZS,CFD,SMART
DES,TXN,CFD,SMART
DES,CXW,CFD,SMART
DES,HLIT,CFD,SMART
DES,ARMK,CFD,SMART
DES,OSIS,CFD,SMART
DES,MTDR,CFD,SMART
DES,IGE,CFD,SMART
DES,KEM,CFD,SMART
DES,TLRD,CFD,SMART
DES,TRMB,CFD,SMART
DES,IWC,CFD,SMART
DES,LGF A,CFD,SMART
DES,SHEN,CFD,SMART
DES,HIFR,CFD,SMART
DES,COMT,CFD,SMART
DES,IFF,CFD,SMART
DES,NBHC,CFD,SMART
DES,GIS,CFD,SMART
DES,AAL,CFD,SMART
DES,LTXB,CFD,SMART
DES,CREE,CFD,SMART
DES,SCVL,CFD,SMART
DES,WHD,CFD,SMART
DES,FDS,CFD,SMART
DES,HEFA,CFD,SMART
DES,DRNA,CFD,SMART
DES,EDV,CFD,SMART
DES,KSS,CFD,SMART
DES,BGG,CFD,SMART
DES,UHAL,CFD,SMART
DES,CBT,CFD,SMART
DES,CTAS,CFD,SMART
DES,NLY,CFD,SMART
DES,SPXU,CFD,SMART
DES,FDD,CFD,SMART
DES,TRNO,CFD,SMART
DES,EA,CFD,SMART
DES,QRTEA,CFD,SMART
DES,FXO,CFD,SMART
DES,SFNC,CFD,SMART
DES,MRK,CFD,SMART
DES,FXH,CFD,SMART
DES,PHK,CFD,SMART
DES,HDV,CFD,SMART
DES,CIM,CFD,SMART
DES,BGS,CFD,SMART
DES,HGV,CFD,SMART
DES,SFBS,CFD,SMART
DES,AXL,CFD,SMART
DES,RHI,CFD,SMART
DES,ECON,CFD,SMART
DES,BNFT,CFD,SMART
DES,CCL,CFD,SMART
DES,NNI,CFD,SMART
DES,CBM,CFD,SMART
DES,IAU,CFD,SMART
DES,TIP,CFD,SMART
DES,PX,CFD,SMART
DES,ADUS,CFD,SMART
DES,IPE,CFD,SMART
DES,COR,CFD,SMART
DES,TMHC,CFD,SMART
DES,FM,CFD,SMART
DES,ONB,CFD,SMART
DES,ROLL,CFD,SMART
DES,TRUE,CFD,SMART
DES,NLS,CFD,SMART
DES,HWKN,CFD,SMART
DES,PLCE,CFD,SMART
DES,DOVA,CFD,SMART
DES,SUM,CFD,SMART
DES,TSLX,CFD,SMART
DES,ANIP,CFD,SMART
DES,CYH,CFD,SMART
DES,DISH,CFD,SMART
DES,ERIE,CFD,SMART
DES,CHCO,CFD,SMART
DES,FRGI,CFD,SMART
DES,THO,CFD,SMART
DES,AKRX,CFD,SMART
DES,WIFI,CFD,SMART
DES,CAMP,CFD,SMART
DES,GFF,CFD,SMART
DES,FHLC,CFD,SMART
DES,AMOT,CFD,SMART
DES,GBX,CFD,SMART
DES,ATNI,CFD,SMART
DES,PFSI,CFD,SMART
DES,CNP,CFD,SMART
DES,G,CFD,SMART
DES,CTMX,CFD,SMART
DES,ASMB,CFD,SMART
DES,ASNA,CFD,SMART
DES,NAV,CFD,SMART
DES,AFSI,CFD,SMART
DES,CPT,CFD,SMART
DES,VIA,CFD,SMART
DES,MULE,CFD,SMART
DES,DTE,CFD,SMART
DES,MMI,CFD,SMART
DES,WOR,CFD,SMART
DES,SAH,CFD,SMART
DES,LGF B,CFD,SMART
DES,SYRS,CFD,SMART
DES,KW,CFD,SMART
DES,PDFS,CFD,SMART
DES,ROST,CFD,SMART
DES,CSGP,CFD,SMART
DES,CLNY,CFD,SMART
DES,LB,CFD,SMART
DES,IVZ,CFD,SMART
DES,PHO,CFD,SMART
DES,SVU,CFD,SMART
DES,UVXY,CFD,SMART
DES,SYKE,CFD,SMART
DES,MGEE,CFD,SMART
DES,LADR,CFD,SMART
DES,HEES,CFD,SMART
DES,NFG,CFD,SMART
DES,RL,CFD,SMART
DES,FSCT,CFD,SMART
DES,REI,CFD,SMART
DES,STRL,CFD,SMART
DES,DE,CFD,SMART
DES,ACM,CFD,SMART
DES,FBK,CFD,SMART
DES,FOLD,CFD,SMART
DES,HBCP,CFD,SMART
DES,LOCO,CFD,SMART
DES,MKL,CFD,SMART
DES,SPLK,CFD,SMART
DES,PVH,CFD,SMART
DES,PH,CFD,SMART
DES,EMLC,CFD,SMART
DES,CAFD,CFD,SMART
DES,CENTA,CFD,SMART
DES,TCP,CFD,SMART
DES,TROX,CFD,SMART
DES,DISCK,CFD,SMART
DES,EWI,CFD,SMART
DES,VRSK,CFD,SMART
DES,TBK,CFD,SMART
DES,NZF,CFD,SMART
DES,RF,CFD,SMART
DES,WBS,CFD,SMART
DES,RSG,CFD,SMART
DES,CTSH,CFD,SMART
DES,PRO,CFD,SMART
DES,MDU,CFD,SMART
DES,SATS,CFD,SMART
DES,IDV,CFD,SMART
DES,ARCB,CFD,SMART
DES,VRTX,CFD,SMART
DES,X,CFD,SMART
DES,FANG,CFD,SMART
DES,CTT,CFD,SMART
DES,PGC,CFD,SMART
DES,XSD,CFD,SMART
DES,AEP,CFD,SMART
DES,TXMD,CFD,SMART
DES,GES,CFD,SMART
DES,LNC,CFD,SMART
DES,INDA,CFD,SMART
DES,ISBC,CFD,SMART
DES,VXUS,CFD,SMART
DES,GBIL,CFD,SMART
DES,RUSHA,CFD,SMART
DES,WSC,CFD,SMART
DES,KWEB,CFD,SMART
DES,ZAYO,CFD,SMART
DES,KALU,CFD,SMART
DES,FFBC,CFD,SMART
DES,VLUE,CFD,SMART
DES,CMA,CFD,SMART
DES,XLB,CFD,SMART
DES,MINI,CFD,SMART
DES,SCHD,CFD,SMART
DES,MB,CFD,SMART
DES,DRE,CFD,SMART
DES,TRUP,CFD,SMART
DES,PEN,CFD,SMART
DES,AVY,CFD,SMART
DES,CMP,CFD,SMART
DES,IDA,CFD,SMART
DES,WTTR,CFD,SMART
DES,EGBN,CFD,SMART
DES,AVD,CFD,SMART
DES,BEAT,CFD,SMART
DES,LFUS,CFD,SMART
DES,FDL,CFD,SMART
DES,EE,CFD,SMART
DES,KR,CFD,SMART
DES,AMTD,CFD,SMART
DES,SPOK,CFD,SMART
DES,OMI,CFD,SMART
DES,RHT,CFD,SMART
DES,ETV,CFD,SMART
DES,LUV,CFD,SMART
DES,BCC,CFD,SMART
DES,TDG,CFD,SMART
DES,AMPE,CFD,SMART
DES,ELS,CFD,SMART
DES,NEA,CFD,SMART
DES,ONCE,CFD,SMART
DES,ZUMZ,CFD,SMART
DES,BCX,CFD,SMART
DES,LGCY,CFD,SMART
DES,AVXS,CFD,SMART
DES,CRI,CFD,SMART
DES,MGP,CFD,SMART
DES,OXY,CFD,SMART
DES,IPAR,CFD,SMART
DES,FIHD,CFD,SMART
DES,BRKS,CFD,SMART
DES,SCHH,CFD,SMART
DES,NVG,CFD,SMART
DES,AVGO,CFD,SMART
DES,SENS,CFD,SMART
DES,HFC,CFD,SMART
DES,QCP,CFD,SMART
DES,CODI,CFD,SMART
DES,CAR,CFD,SMART
DES,AM,CFD,SMART
DES,WERN,CFD,SMART
DES,BOTZ,CFD,SMART
DES,MRO,CFD,SMART
DES,BG,CFD,SMART
DES,CFFN,CFD,SMART
DES,DVA,CFD,SMART
DES,FRPH,CFD,SMART
DES,BLUE,CFD,SMART
DES,PRFT,CFD,SMART
DES,VGK,CFD,SMART
DES,SRCI,CFD,SMART
DES,FDC,CFD,SMART
DES,IDXX,CFD,SMART
DES,MTZ,CFD,SMART
DES,CTL,CFD,SMART
DES,BPMC,CFD,SMART
DES,SUN,CFD,SMART
DES,HOG,CFD,SMART
DES,HOME,CFD,SMART
DES,DATA,CFD,SMART
DES,ACIA,CFD,SMART
DES,ORIT,CFD,SMART
DES,SWK,CFD,SMART
DES,SLB,CFD,SMART
DES,IIM,CFD,SMART
DES,APO,CFD,SMART
DES,STRA,CFD,SMART
DES,CSX,CFD,SMART
DES,FLIR,CFD,SMART
DES,FTXO,CFD,SMART
DES,LE,CFD,SMART
DES,VEC,CFD,SMART
DES,PSA,CFD,SMART
DES,NOBL,CFD,SMART
DES,DOOR,CFD,SMART
DES,MTRX,CFD,SMART
DES,OCSL,CFD,SMART
DES,GEO,CFD,SMART
DES,IRBT,CFD,SMART
DES,PCH,CFD,SMART
DES,MSBI,CFD,SMART
DES,DON,CFD,SMART
DES,CDK,CFD,SMART
DES,CSL,CFD,SMART
DES,TTI,CFD,SMART
DES,SWM,CFD,SMART
DES,HUBG,CFD,SMART
DES,ITCI,CFD,SMART
DES,RIGL,CFD,SMART
DES,CSQ,CFD,SMART
DES,IUSB,CFD,SMART
DES,LAZ,CFD,SMART
DES,PFS,CFD,SMART
DES,HMN,CFD,SMART
DES,LIND,CFD,SMART
DES,BBY,CFD,SMART
DES,DAR,CFD,SMART
DES,MRTX,CFD,SMART
DES,GOOG,CFD,SMART
DES,IMMU,CFD,SMART
DES,IONS,CFD,SMART
DES,TOWR,CFD,SMART
DES,PEP,CFD,SMART
DES,MLHR,CFD,SMART
DES,AXTA,CFD,SMART
DES,SUP,CFD,SMART
DES,EW,CFD,SMART
DES,USG,CFD,SMART
DES,FPRX,CFD,SMART
DES,ODP,CFD,SMART
DES,FND,CFD,SMART
DES,ABM,CFD,SMART
DES,FRAN,CFD,SMART
DES,IT,CFD,SMART
DES,PB,CFD,SMART
DES,AMGN,CFD,SMART
DES,SHPG,CFD,SMART
DES,USCI,CFD,SMART
DES,INTF,CFD,SMART
DES,MCRN,CFD,SMART
DES,HAFC,CFD,SMART
DES,GNMK,CFD,SMART
DES,BABY,CFD,SMART
DES,CHFC,CFD,SMART
DES,ARWR,CFD,SMART
DES,IPG,CFD,SMART
DES,SEIC,CFD,SMART
DES,USB,CFD,SMART
DES,WST,CFD,SMART
DES,TR,CFD,SMART
DES,DNP,CFD,SMART
DES,STMP,CFD,SMART
DES,BW,CFD,SMART
DES,VOT,CFD,SMART
DES,SWN,CFD,SMART
DES,VCR,CFD,SMART
DES,AABA,CFD,SMART
DES,MLPA,CFD,SMART
DES,ENTG,CFD,SMART
DES,MBI,CFD,SMART
DES,ORBC,CFD,SMART
DES,VVR,CFD,SMART
DES,BIO,CFD,SMART
DES,OSK,CFD,SMART
DES,MYE,CFD,SMART
DES,CRUS,CFD,SMART
DES,PLYA,CFD,SMART
DES,SCHM,CFD,SMART
DES,EIGI,CFD,SMART
DES,RBBN,CFD,SMART
DES,CYS,CFD,SMART
DES,OMCL,CFD,SMART
DES,SRPT,CFD,SMART
DES,OMF,CFD,SMART
DES,HIBB,CFD,SMART
DES,INT,CFD,SMART
DES,VSAR,CFD,SMART
DES,FSIC,CFD,SMART
DES,GWRE,CFD,SMART
DES,SHV,CFD,SMART
DES,ISRG,CFD,SMART
DES,VRTU,CFD,SMART
DES,ENBL,CFD,SMART
DES,SAM,CFD,SMART
DES,ARRS,CFD,SMART
DES,FLT,CFD,SMART
DES,MSGN,CFD,SMART
DES,VVV,CFD,SMART
DES,ETJ,CFD,SMART
DES,LC,CFD,SMART
DES,BF A,CFD,SMART
DES,BMY,CFD,SMART
DES,VAW,CFD,SMART
DES,FOR,CFD,SMART
DES,ADSK,CFD,SMART
DES,AEL,CFD,SMART
DES,MIDD,CFD,SMART
DES,WYNN,CFD,SMART
DES,NI,CFD,SMART
DES,GWX,CFD,SMART
DES,SAVE,CFD,SMART
DES,APPF,CFD,SMART
DES,HHC,CFD,SMART
DES,OLLI,CFD,SMART
DES,JWN,CFD,SMART
DES,SEB,CFD,SMART
DES,SJNK,CFD,SMART
DES,AAT,CFD,SMART
DES,RYTM,CFD,SMART
DES,FRPT,CFD,SMART
DES,CTS,CFD,SMART
DES,EEFT,CFD,SMART
DES,SFM,CFD,SMART
DES,COKE,CFD,SMART
DES,BAH,CFD,SMART
DES,PBF,CFD,SMART
DES,NBTB,CFD,SMART
DES,INFN,CFD,SMART
DES,AMGP,CFD,SMART
DES,WH,CFD,SMART
DES,WCC,CFD,SMART
DES,HEWG,CFD,SMART
DES,MUB,CFD,SMART
DES,FOX,CFD,SMART
DES,WVE,CFD,SMART
DES,EIM,CFD,SMART
DES,AL,CFD,SMART
DES,GPT,CFD,SMART
DES,LITE,CFD,SMART
DES,TCAP,CFD,SMART
DES,KFY,CFD,SMART
DES,THD,CFD,SMART
DES,BHF,CFD,SMART
DES,YEXT,CFD,SMART
DES,DFE,CFD,SMART
DES,FSP,CFD,SMART
DES,K,CFD,SMART
DES,MCK,CFD,SMART
DES,BTU,CFD,SMART
DES,IGR,CFD,SMART
DES,PSXP,CFD,SMART
DES,GNW,CFD,SMART
DES,LW,CFD,SMART
DES,BHBK,CFD,SMART
DES,MATX,CFD,SMART
DES,SGMO,CFD,SMART
DES,STC,CFD,SMART
DES,NMRK,CFD,SMART
DES,CCC.USD,CFD,SMART
DES,PZA,CFD,SMART
DES,ARNA,CFD,SMART
DES,VOX,CFD,SMART
DES,XBI,CFD,SMART
DES,GSBD,CFD,SMART
DES,AGM,CFD,SMART
DES,PSCT,CFD,SMART
DES,ZEN,CFD,SMART
DES,SRCL,CFD,SMART
DES,NEOG,CFD,SMART
DES,LZB,CFD,SMART
DES,VGIT,CFD,SMART
DES,DBEF,CFD,SMART
DES,BMTC,CFD,SMART
DES,SRI,CFD,SMART
DES,HAE,CFD,SMART
DES,POL,CFD,SMART
DES,JBGS,CFD,SMART
DES,GLT,CFD,SMART
DES,IWM,CFD,SMART
DES,HONE,CFD,SMART
DES,SUPN,CFD,SMART
DES,MWA,CFD,SMART
DES,PAA,CFD,SMART
DES,OLED,CFD,SMART
DES,BLMN,CFD,SMART
DES,VAR,CFD,SMART
DES,VONV,CFD,SMART
DES,EEX,CFD,SMART
DES,COTY,CFD,SMART
DES,JCI,CFD,SMART
DES,OAK,CFD,SMART
DES,RDN,CFD,SMART
DES,TECD,CFD,SMART
DES,KO,CFD,SMART
DES,ABR,CFD,SMART
DES,LSXMK,CFD,SMART
DES,TRXC,CFD,SMART
DES,D,CFD,SMART
DES,GRA,CFD,SMART
DES,KRO,CFD,SMART
DES,EBS,CFD,SMART
DES,TGNA,CFD,SMART
DES,ETSY,CFD,SMART
DES,CUBI,CFD,SMART
DES,PCTY,CFD,SMART
DES,CISN,CFD,SMART
DES,CBU,CFD,SMART
DES,NUV,CFD,SMART
DES,XHR,CFD,SMART
DES,WTW,CFD,SMART
DES,GRPN,CFD,SMART
DES,DAL,CFD,SMART
DES,BWA,CFD,SMART
DES,VIAB,CFD,SMART
DES,CRF,CFD,SMART
DES,NHI,CFD,SMART
DES,NXST,CFD,SMART
DES,PSCH,CFD,SMART
DES,VVC,CFD,SMART
DES,MTOR,CFD,SMART
DES,VRNS,CFD,SMART
DES,RPD,CFD,SMART
DES,DIA,CFD,SMART
DES,TFX,CFD,SMART
DES,AYI,CFD,SMART
DES,TGH,CFD,SMART
DES,EXPO,CFD,SMART
DES,MU,CFD,SMART
DES,NEP,CFD,SMART
DES,GTY,CFD,SMART
DES,REGN,CFD,SMART
DES,NOV,CFD,SMART
DES,AAN,CFD,SMART
DES,ESPR,CFD,SMART
DES,PTY,CFD,SMART
DES,WDAY,CFD,SMART
DES,VLO,CFD,SMART
DES,IMMR,CFD,SMART
DES,APLE,CFD,SMART
DES,ACWV,CFD,SMART
DES,BBBY,CFD,SMART
DES,AXDX,CFD,SMART
DES,DLN,CFD,SMART
DES,ERII,CFD,SMART
DES,WNC,CFD,SMART
DES,CABO,CFD,SMART
DES,LBC,CFD,SMART
DES,BSV,CFD,SMART
DES,TRCO,CFD,SMART
DES,AME,CFD,SMART
DES,EIG,CFD,SMART
DES,IEFA,CFD,SMART
DES,NVR,CFD,SMART
DES,ALDR,CFD,SMART
DES,OZM,CFD,SMART
DES,MSCI,CFD,SMART
DES,SLG,CFD,SMART
DES,PDI,CFD,SMART
DES,IBM,CFD,SMART
DES,AGEN,CFD,SMART
DES,CARB,CFD,SMART
DES,MTGE,CFD,SMART
DES,NEE,CFD,SMART
DES,OUT,CFD,SMART
DES,GBNK,CFD,SMART
DES,AAON,CFD,SMART
DES,IWF,CFD,SMART
DES,VGR,CFD,SMART
DES,CVX,CFD,SMART
DES,ASH,CFD,SMART
DES,SSB,CFD,SMART
DES,FNCL,CFD,SMART
DES,ENLC,CFD,SMART
DES,MMLP,CFD,SMART
DES,BY,CFD,SMART
DES,ACCO,CFD,SMART
DES,VUG,CFD,SMART
DES,RSX,CFD,SMART
DES,FIXD,CFD,SMART
DES,V,CFD,SMART
DES,VRTS,CFD,SMART
DES,ALNY,CFD,SMART
DES,OKE,CFD,SMART
DES,LNN,CFD,SMART
DES,ALXN,CFD,SMART
DES,DBEU,CFD,SMART
DES,COLL,CFD,SMART
DES,SRG,CFD,SMART
DES,CLMT,CFD,SMART
DES,TAST,CFD,SMART
DES,NWS,CFD,SMART
DES,CMCO,CFD,SMART
DES,NGVT,CFD,SMART
DES,RNST,CFD,SMART
DES,MDP,CFD,SMART
DES,SPXL,CFD,SMART
DES,ECH,CFD,SMART
DES,INDY,CFD,SMART
DES,XEC,CFD,SMART
DES,XLI,CFD,SMART
DES,ADS,CFD,SMART
DES,PGNX,CFD,SMART
DES,BHLB,CFD,SMART
DES,XOP,CFD,SMART
DES,CVI,CFD,SMART
DES,HK,CFD,SMART
DES,FLOT,CFD,SMART
DES,TROW,CFD,SMART
DES,FITB,CFD,SMART
DES,BMS,CFD,SMART
DES,LYV,CFD,SMART
DES,BYD,CFD,SMART
DES,Y,CFD,SMART
DES,SCHP,CFD,SMART
DES,GPK,CFD,SMART
DES,WD,CFD,SMART
DES,SUNEQ,CFD,SMART
DES,FLWS,CFD,SMART
DES,NSC,CFD,SMART
DES,NWSA,CFD,SMART
DES,NYLD,CFD,SMART
DES,AGR,CFD,SMART
DES,XLF,CFD,SMART
DES,PEB,CFD,SMART
DES,VMW,CFD,SMART
DES,PDP,CFD,SMART
DES,BXS,CFD,SMART
DES,TWI,CFD,SMART
DES,IEF,CFD,SMART
DES,BKCC,CFD,SMART
DES,LOGM,CFD,SMART
DES,LEXEA,CFD,SMART
DES,OMER,CFD,SMART
DES,CVG,CFD,SMART
DES,FBC,CFD,SMART
DES,MMC,CFD,SMART
DES,AET,CFD,SMART
DES,LLL,CFD,SMART
DES,TSRO,CFD,SMART
DES,DXCM,CFD,SMART
DES,ESE,CFD,SMART
DES,CLX,CFD,SMART
DES,PLD,CFD,SMART
DES,LH,CFD,SMART
DES,SHLM,CFD,SMART
DES,RRR,CFD,SMART
DES,VTV,CFD,SMART
DES,SPN,CFD,SMART
DES,NKE,CFD,SMART
DES,SBCF,CFD,SMART
DES,EPOL,CFD,SMART
DES,GLPI,CFD,SMART
DES,DJP,CFD,SMART
DES,UNVR,CFD,SMART
DES,NRZ,CFD,SMART
DES,AGG,CFD,SMART
DES,RPAI,CFD,SMART
DES,VMC,CFD,SMART
DES,GLO,CFD,SMART
DES,ORI,CFD,SMART
DES,SNCR,CFD,SMART
DES,CHD,CFD,SMART
DES,EGP,CFD,SMART
DES,SNNA,CFD,SMART
DES,ALL,CFD,SMART
DES,WBA,CFD,SMART
DES,NGHC,CFD,SMART
DES,AYX,CFD,SMART
DES,UUP,CFD,SMART
DES,JEC,CFD,SMART
DES,KMG,CFD,SMART
DES,ACRS,CFD,SMART
DES,CAT,CFD,SMART
DES,MSG,CFD,SMART
DES,LKFN,CFD,SMART
DES,BFAM,CFD,SMART
DES,SHOO,CFD,SMART
DES,MGNX,CFD,SMART
DES,TPIC,CFD,SMART
DES,PNC,CFD,SMART
DES,XLV,CFD,SMART
DES,SSNC,CFD,SMART
DES,WPX,CFD,SMART
DES,KHC,CFD,SMART
DES,UTHR,CFD,SMART
DES,ITGR,CFD,SMART
DES,TTGT,CFD,SMART
DES,EXC,CFD,SMART
DES,EGHT,CFD,SMART
DES,MEI,CFD,SMART
DES,JBL,CFD,SMART
DES,MAN,CFD,SMART
DES,LRGF,CFD,SMART
DES,SXT,CFD,SMART
DES,DSKE,CFD,SMART
DES,NBIX,CFD,SMART
DES,SBBP,CFD,SMART
DES,REG,CFD,SMART
DES,BWP,CFD,SMART
DES,FLXS,CFD,SMART
DES,DIN,CFD,SMART
DES,RMP,CFD,SMART
DES,CVIA,CFD,SMART
DES,CHUBA,CFD,SMART
DES,WGO,CFD,SMART
DES,A,CFD,SMART
DES,BMI,CFD,SMART
DES,QTS,CFD,SMART
DES,DHR,CFD,SMART
DES,NOVT,CFD,SMART
DES,RCII,CFD,SMART
DES,B,CFD,SMART
DES,ECL,CFD,SMART
DES,AI,CFD,SMART
DES,SMTA,CFD,SMART
DES,OKTA,CFD,SMART
DES,JPC,CFD,SMART
DES,DFRG,CFD,SMART
DES,DBD,CFD,SMART
DES,SNPS,CFD,SMART
DES,TXRH,CFD,SMART
DES,VCIT,CFD,SMART
DES,CEIX,CFD,SMART
DES,BJRI,CFD,SMART
DES,SGMS,CFD,SMART
DES,KFRC,CFD,SMART
DES,VVI,CFD,SMART
DES,FSLR,CFD,SMART
DES,EEMA,CFD,SMART
DES,OZK,CFD,SMART
DES,QUAD,CFD,SMART
DES,EUFN,CFD,SMART
DES,CUK,CFD,SMART
DES,NDAQ,CFD,SMART
DES,QADA,CFD,SMART
DES,GPN,CFD,SMART
DES,YORW,CFD,SMART
DES,JAG,CFD,SMART
DES,RUN,CFD,SMART
DES,KAI,CFD,SMART
DES,ECYT,CFD,SMART
DES,JOUT,CFD,SMART
DES,IWV,CFD,SMART
DES,DLTR,CFD,SMART
DES,TALO,CFD,SMART
DES,GOVT,CFD,SMART
DES,SLAB,CFD,SMART
DES,TREE,CFD,SMART
DES,EDIT,CFD,SMART
DES,TOTL,CFD,SMART
DES,BHC,CFD,SMART
DES,VICR,CFD,SMART
DES,DBC,CFD,SMART
DES,GDXJ,CFD,SMART
DES,ST,CFD,SMART
DES,MJ,CFD,SMART
DES,RNG,CFD,SMART
DES,POWI,CFD,SMART
DES,INNT,CFD,SMART
DES,SUB,CFD,SMART
DES,ELF,CFD,SMART
DES,DHI,CFD,SMART
DES,TYPE,CFD,SMART
DES,PACB,CFD,SMART
DES,MODN,CFD,SMART
DES,CUBE,CFD,SMART
DES,BOKF,CFD,SMART
DES,HTLF,CFD,SMART
DES,BNDX,CFD,SMART
DES,GEM,CFD,SMART
DES,ARES,CFD,SMART
DES,PIE,CFD,SMART
DES,VV,CFD,SMART
DES,TTC,CFD,SMART
DES,ZION,CFD,SMART
DES,LM,CFD,SMART
DES,ZIOP,CFD,SMART
DES,MCHP,CFD,SMART
DES,RLGY,CFD,SMART
DES,CSOD,CFD,SMART
DES,AN,CFD,SMART
DES,UIHC,CFD,SMART
DES,ITB,CFD,SMART
DES,GDDY,CFD,SMART
DES,NCS,CFD,SMART
DES,KRG,CFD,SMART
DES,PAHC,CFD,SMART
DES,PLUS,CFD,SMART
DES,COST,CFD,SMART
DES,CORI,CFD,SMART
DES,CNSL,CFD,SMART
DES,FLO,CFD,SMART
DES,EVBG,CFD,SMART
DES,ELGX,CFD,SMART
DES,EMR,CFD,SMART
DES,CSWI,CFD,SMART
DES,GTN,CFD,SMART
DES,SCHE,CFD,SMART
DES,CDZI,CFD,SMART
DES,HR,CFD,SMART
DES,NTRS,CFD,SMART
DES,NEM,CFD,SMART
DES,CNMD,CFD,SMART
DES,CRBP,CFD,SMART
DES,ALLY,CFD,SMART
DES,COLD,CFD,SMART
DES,FCB,CFD,SMART
DES,EWQ,CFD,SMART
DES,EWC,CFD,SMART
DES,EGL,CFD,SMART
DES,APOG,CFD,SMART
DES,BL,CFD,SMART
DES,MC,CFD,SMART
DES,CHUY,CFD,SMART
DES,APU,CFD,SMART
DES,AEE,CFD,SMART
